offense_desc,latitude,longitude,lat_long
KIDNAPPING & RELATED OFFENSES,40.861063085,-73.893447414,(40.861063085, -73.893447414)
KIDNAPPING & RELATED OFFENSES,40.658845109,-73.880596944,(40.658845109, -73.880596944)
KIDNAPPING & RELATED OFFENSES,40.839739531,-73.913178032,(40.839739531, -73.913178032)
KIDNAPPING & RELATED OFFENSES,40.649722028,-73.895280484,(40.649722028, -73.895280484)
KIDNAPPING & RELATED OFFENSES,40.832509874,-73.909497941,(40.832509874, -73.909497941)
KIDNAPPING & RELATED OFFENSES,40.651454027,-73.936660548,(40.651454027, -73.936660548)
KIDNAPPING & RELATED OFFENSES,40.756567585,-73.875931534,(40.756567585, -73.875931534)
KIDNAPPING & RELATED OFFENSES,40.865457504,-73.920939317,(40.865457504, -73.920939317)
KIDNAPPING & RELATED OFFENSES,40.599459393,-73.961276046,(40.599459393, -73.961276046)
KIDNAPPING & RELATED OFFENSES,40.85455765,-73.908896798,(40.85455765, -73.908896798)
KIDNAPPING & RELATED OFFENSES,40.813710246,-73.923182807,(40.813710246, -73.923182807)
KIDNAPPING & RELATED OFFENSES,40.823116479,-73.954335162,(40.823116479, -73.954335162)
KIDNAPPING & RELATED OFFENSES,40.77704053,-73.953825163,(40.77704053, -73.953825163)
KIDNAPPING & RELATED OFFENSES,40.764419768,-73.904125009,(40.764419768, -73.904125009)
KIDNAPPING & RELATED OFFENSES,40.652286628,-73.887585787,(40.652286628, -73.887585787)
KIDNAPPING & RELATED OFFENSES,40.833336598,-73.90676126,(40.833336598, -73.90676126)
KIDNAPPING & RELATED OFFENSES,40.585383831,-73.809622975,(40.585383831, -73.809622975)
KIDNAPPING & RELATED OFFENSES,40.661774156,-73.898094614,(40.661774156, -73.898094614)
KIDNAPPING & RELATED OFFENSES,40.867438926,-73.893343194,(40.867438926, -73.893343194)
KIDNAPPING & RELATED OFFENSES,40.753532458,-73.706596761,(40.753532458, -73.706596761)
KIDNAPPING & RELATED OFFENSES,40.673172014,-73.939040855,(40.673172014, -73.939040855)
KIDNAPPING & RELATED OFFENSES,40.880468411,-73.877197456,(40.880468411, -73.877197456)
KIDNAPPING & RELATED OFFENSES,40.819763873,-73.879946926,(40.819763873, -73.879946926)
KIDNAPPING & RELATED OFFENSES,40.845382521,-73.88209821,(40.845382521, -73.88209821)
KIDNAPPING & RELATED OFFENSES,40.739852998,-74.000604086,(40.739852998, -74.000604086)
KIDNAPPING & RELATED OFFENSES,40.574301425,-73.994072789,(40.574301425, -73.994072789)
KIDNAPPING & RELATED OFFENSES,40.659421096,-73.913935331,(40.659421096, -73.913935331)
KIDNAPPING & RELATED OFFENSES,40.665074417,-73.887427263,(40.665074417, -73.887427263)
KIDNAPPING & RELATED OFFENSES,40.757467209,-73.946190063,(40.757467209, -73.946190063)
KIDNAPPING & RELATED OFFENSES,40.654952417,-73.958000222,(40.654952417, -73.958000222)
KIDNAPPING & RELATED OFFENSES,40.814631743,-73.946107719,(40.814631743, -73.946107719)
KIDNAPPING & RELATED OFFENSES,40.840502982,-73.917492236,(40.840502982, -73.917492236)
KIDNAPPING & RELATED OFFENSES,40.863580751,-73.926013848,(40.863580751, -73.926013848)
KIDNAPPING & RELATED OFFENSES,40.813804951,-73.929652902,(40.813804951, -73.929652902)
KIDNAPPING & RELATED OFFENSES,40.711564939,-73.988343369,(40.711564939, -73.988343369)
KIDNAPPING & RELATED OFFENSES,40.703977794,-73.780225299,(40.703977794, -73.780225299)
KIDNAPPING & RELATED OFFENSES,40.681866121,-73.878496999,(40.681866121, -73.878496999)
KIDNAPPING & RELATED OFFENSES,40.758971883,-73.731053545,(40.758971883, -73.731053545)
KIDNAPPING & RELATED OFFENSES,40.662453171,-73.949362905,(40.662453171, -73.949362905)
KIDNAPPING & RELATED OFFENSES,40.856727523,-73.930908887,(40.856727523, -73.930908887)
KIDNAPPING & RELATED OFFENSES,40.61303033100006,-74.07164033899994,(40.61303033100006, -74.07164033899994)
KIDNAPPING & RELATED OFFENSES,40.70444063100007,-73.87478062999998,(40.70444063100007, -73.87478062999998)
KIDNAPPING & RELATED OFFENSES,40.69101483600008,-73.81152463099994,(40.69101483600008, -73.81152463099994)
KIDNAPPING & RELATED OFFENSES,40.60581986000005,-74.00775157799995,(40.60581986000005, -74.00775157799995)
KIDNAPPING & RELATED OFFENSES,40.61942850900005,-74.00834750499997,(40.61942850900005, -74.00834750499997)
KIDNAPPING & RELATED OFFENSES,40.854881998000046,-73.91679119199993,(40.854881998000046, -73.91679119199993)
KIDNAPPING & RELATED OFFENSES,40.75449419700004,-73.87240900499995,(40.75449419700004, -73.87240900499995)
KIDNAPPING & RELATED OFFENSES,40.80083263700004,-73.93791622799995,(40.80083263700004, -73.93791622799995)
KIDNAPPING & RELATED OFFENSES,40.88733281800006,-73.84725001299995,(40.88733281800006, -73.84725001299995)
KIDNAPPING & RELATED OFFENSES,40.69471530800007,-73.97439044799995,(40.69471530800007, -73.97439044799995)
KIDNAPPING & RELATED OFFENSES,40.64359065200006,-73.91225133899997,(40.64359065200006, -73.91225133899997)
KIDNAPPING & RELATED OFFENSES,40.71888168700008,-73.98220577599994,(40.71888168700008, -73.98220577599994)
KIDNAPPING & RELATED OFFENSES,40.63427173300005,-74.01443466099995,(40.63427173300005, -74.01443466099995)
KIDNAPPING & RELATED OFFENSES,40.75856415900005,-73.88496632199997,(40.75856415900005, -73.88496632199997)
KIDNAPPING & RELATED OFFENSES,40.88733281800006,-73.84725001299995,(40.88733281800006, -73.84725001299995)
KIDNAPPING & RELATED OFFENSES,40.667573424000075,-73.90729576599993,(40.667573424000075, -73.90729576599993)
KIDNAPPING & RELATED OFFENSES,40.66647757100003,-73.88250816099996,(40.66647757100003, -73.88250816099996)
KIDNAPPING & RELATED OFFENSES,40.633489170000075,-73.88922792999993,(40.633489170000075, -73.88922792999993)
KIDNAPPING & RELATED OFFENSES,40.75211177400007,-73.87242800499997,(40.75211177400007, -73.87242800499997)
KIDNAPPING & RELATED OFFENSES,40.677573586000044,-73.88968828299994,(40.677573586000044, -73.88968828299994)
KIDNAPPING & RELATED OFFENSES,40.75211177400007,-73.87242800499997,(40.75211177400007, -73.87242800499997)
KIDNAPPING & RELATED OFFENSES,,,
KIDNAPPING & RELATED OFFENSES,,,
KIDNAPPING & RELATED OFFENSES,,,
KIDNAPPING & RELATED OFFENSES,,,
KIDNAPPING & RELATED OFFENSES,40.691671707,-73.929302157,(40.691671707, -73.929302157)
KIDNAPPING & RELATED OFFENSES,40.650815388,-73.949573551,(40.650815388, -73.949573551)
KIDNAPPING & RELATED OFFENSES,40.817217733,-73.953472135,(40.817217733, -73.953472135)
KIDNAPPING & RELATED OFFENSES,40.862255242,-73.926297313,(40.862255242, -73.926297313)
KIDNAPPING & RELATED OFFENSES,40.818436673,-73.852617919,(40.818436673, -73.852617919)
KIDNAPPING & RELATED OFFENSES,40.877375266,-73.885321262,(40.877375266, -73.885321262)
KIDNAPPING & RELATED OFFENSES,40.688911389,-73.980930089,(40.688911389, -73.980930089)
KIDNAPPING & RELATED OFFENSES,40.672367409,-73.879411938,(40.672367409, -73.879411938)
KIDNAPPING & RELATED OFFENSES,40.675761957,-73.971423483,(40.675761957, -73.971423483)
KIDNAPPING & RELATED OFFENSES,40.665953833,-73.891412482,(40.665953833, -73.891412482)
KIDNAPPING & RELATED OFFENSES,40.651676355,-73.93186002,(40.651676355, -73.93186002)
KIDNAPPING & RELATED OFFENSES,40.664890179,-73.768055305,(40.664890179, -73.768055305)
KIDNAPPING & RELATED OFFENSES,40.822097215,-73.851901649,(40.822097215, -73.851901649)
KIDNAPPING & RELATED OFFENSES,40.709872755,-73.966950625,(40.709872755, -73.966950625)
KIDNAPPING & RELATED OFFENSES,40.672371359,-73.930786229,(40.672371359, -73.930786229)
KIDNAPPING & RELATED OFFENSES,40.589920095,-73.788691037,(40.589920095, -73.788691037)
KIDNAPPING & RELATED OFFENSES,40.679326777,-73.981754845,(40.679326777, -73.981754845)
KIDNAPPING & RELATED OFFENSES,40.717875632,-73.995120608,(40.717875632, -73.995120608)
KIDNAPPING & RELATED OFFENSES,40.808557677,-73.952354754,(40.808557677, -73.952354754)
KIDNAPPING & RELATED OFFENSES,40.833493209,-73.858395386,(40.833493209, -73.858395386)
KIDNAPPING & RELATED OFFENSES,40.69220762,-73.791724097,(40.69220762, -73.791724097)
KIDNAPPING & RELATED OFFENSES,40.811989402,-73.91547567,(40.811989402, -73.91547567)
KIDNAPPING & RELATED OFFENSES,40.768863684,-73.926812225,(40.768863684, -73.926812225)
KIDNAPPING & RELATED OFFENSES,40.584956764,-73.818804825,(40.584956764, -73.818804825)
KIDNAPPING & RELATED OFFENSES,40.77500841,-73.903438208,(40.77500841, -73.903438208)
KIDNAPPING & RELATED OFFENSES,40.677191751,-73.904701059,(40.677191751, -73.904701059)
KIDNAPPING & RELATED OFFENSES,40.653674996,-73.96278707,(40.653674996, -73.96278707)
KIDNAPPING & RELATED OFFENSES,40.62146063,-73.925662643,(40.62146063, -73.925662643)
KIDNAPPING & RELATED OFFENSES,40.69785378,-73.980527228,(40.69785378, -73.980527228)
KIDNAPPING & RELATED OFFENSES,40.678124084,-73.921713003,(40.678124084, -73.921713003)
KIDNAPPING & RELATED OFFENSES,40.645022746,-74.077216847,(40.645022746, -74.077216847)
KIDNAPPING & RELATED OFFENSES,40.708316977,-73.940801348,(40.708316977, -73.940801348)
KIDNAPPING & RELATED OFFENSES,40.608246004,-73.989081704,(40.608246004, -73.989081704)
KIDNAPPING & RELATED OFFENSES,40.859830068,-73.88700001,(40.859830068, -73.88700001)
KIDNAPPING & RELATED OFFENSES,40.771665759,-73.980859461,(40.771665759, -73.980859461)
KIDNAPPING & RELATED OFFENSES,40.668897201,-73.898480256,(40.668897201, -73.898480256)
KIDNAPPING & RELATED OFFENSES,40.822861142,-73.919165302,(40.822861142, -73.919165302)
KIDNAPPING & RELATED OFFENSES,40.614380023,-74.029784948,(40.614380023, -74.029784948)
KIDNAPPING & RELATED OFFENSES,40.629666551,-73.924122376,(40.629666551, -73.924122376)
KIDNAPPING & RELATED OFFENSES,40.69703399,-73.971630744,(40.69703399, -73.971630744)
KIDNAPPING & RELATED OFFENSES,40.822889328,-73.848929903,(40.822889328, -73.848929903)
KIDNAPPING & RELATED OFFENSES,40.82655639,-73.924479611,(40.82655639, -73.924479611)
KIDNAPPING & RELATED OFFENSES,40.667402048,-73.938209839,(40.667402048, -73.938209839)
KIDNAPPING & RELATED OFFENSES,40.691392605,-73.907320346,(40.691392605, -73.907320346)
KIDNAPPING & RELATED OFFENSES,40.821255523,-73.915395253,(40.821255523, -73.915395253)
KIDNAPPING & RELATED OFFENSES,40.679284397,-73.92905931,(40.679284397, -73.92905931)
KIDNAPPING & RELATED OFFENSES,40.812520134,-73.902813002,(40.812520134, -73.902813002)
KIDNAPPING & RELATED OFFENSES,40.595820856,-73.772573021,(40.595820856, -73.772573021)
KIDNAPPING & RELATED OFFENSES,40.827313476,-73.878874593,(40.827313476, -73.878874593)
KIDNAPPING & RELATED OFFENSES,40.830860412,-73.902887392,(40.830860412, -73.902887392)
KIDNAPPING & RELATED OFFENSES,40.836403673,-73.866184268,(40.836403673, -73.866184268)
KIDNAPPING & RELATED OFFENSES,40.768285605,-73.92014491,(40.768285605, -73.92014491)
KIDNAPPING & RELATED OFFENSES,40.72573506,-73.73558927,(40.72573506, -73.73558927)
KIDNAPPING & RELATED OFFENSES,40.627977755,-73.941647157,(40.627977755, -73.941647157)
KIDNAPPING & RELATED OFFENSES,40.819639067,-73.876128275,(40.819639067, -73.876128275)
KIDNAPPING & RELATED OFFENSES,40.667415281,-73.954874317,(40.667415281, -73.954874317)
KIDNAPPING & RELATED OFFENSES,40.834122286,-73.941119449,(40.834122286, -73.941119449)
KIDNAPPING & RELATED OFFENSES,40.826353684,-73.88786624,(40.826353684, -73.88786624)
KIDNAPPING & RELATED OFFENSES,40.670954114,-73.80064408,(40.670954114, -73.80064408)
KIDNAPPING & RELATED OFFENSES,40.678595507,-73.906130355,(40.678595507, -73.906130355)
KIDNAPPING & RELATED OFFENSES,40.748011524,-73.894537711,(40.748011524, -73.894537711)
KIDNAPPING & RELATED OFFENSES,40.853718001,-73.920335142,(40.853718001, -73.920335142)
KIDNAPPING & RELATED OFFENSES,40.815929553,-73.945167357,(40.815929553, -73.945167357)
KIDNAPPING & RELATED OFFENSES,40.819718657,-73.942389497,(40.819718657, -73.942389497)
KIDNAPPING & RELATED OFFENSES,40.778016975,-73.980211324,(40.778016975, -73.980211324)
KIDNAPPING & RELATED OFFENSES,40.676296429,-73.891698478,(40.676296429, -73.891698478)
KIDNAPPING & RELATED OFFENSES,40.663230357,-73.893651685,(40.663230357, -73.893651685)
KIDNAPPING & RELATED OFFENSES,40.656952422,-73.887239136,(40.656952422, -73.887239136)
KIDNAPPING & RELATED OFFENSES,40.747494713,-73.976402041,(40.747494713, -73.976402041)
KIDNAPPING & RELATED OFFENSES,40.833595456,-73.914971215,(40.833595456, -73.914971215)
KIDNAPPING & RELATED OFFENSES,40.573849649,-74.105496156,(40.573849649, -74.105496156)
KIDNAPPING & RELATED OFFENSES,40.660481724,-73.881296857,(40.660481724, -73.881296857)
KIDNAPPING & RELATED OFFENSES,40.68524167,-73.801203512,(40.68524167, -73.801203512)
KIDNAPPING & RELATED OFFENSES,40.680669038,-73.907645314,(40.680669038, -73.907645314)
KIDNAPPING & RELATED OFFENSES,40.800105997,-73.965959518,(40.800105997, -73.965959518)
KIDNAPPING & RELATED OFFENSES,40.637184741,-73.974336861,(40.637184741, -73.974336861)
KIDNAPPING & RELATED OFFENSES,40.67426261900005,-73.90415366899998,(40.67426261900005, -73.90415366899998)
KIDNAPPING & RELATED OFFENSES,40.841382488,-73.936768853,(40.841382488, -73.936768853)
KIDNAPPING & RELATED OFFENSES,40.68135273100006,-73.91144811299995,(40.68135273100006, -73.91144811299995)
KIDNAPPING & RELATED OFFENSES,40.84281312400003,-73.83293157499998,(40.84281312400003, -73.83293157499998)
KIDNAPPING & RELATED OFFENSES,40.656269929000075,-73.89108225199995,(40.656269929000075, -73.89108225199995)
KIDNAPPING & RELATED OFFENSES,40.80195395800007,-73.95257258599996,(40.80195395800007, -73.95257258599996)
KIDNAPPING & RELATED OFFENSES,40.84316269800007,-73.90680170099995,(40.84316269800007, -73.90680170099995)
KIDNAPPING & RELATED OFFENSES,40.80195395800007,-73.95257258599996,(40.80195395800007, -73.95257258599996)
KIDNAPPING & RELATED OFFENSES,40.826898980000074,-73.94267234599994,(40.826898980000074, -73.94267234599994)
KIDNAPPING & RELATED OFFENSES,40.60233614100008,-73.82008649699996,(40.60233614100008, -73.82008649699996)
KIDNAPPING & RELATED OFFENSES,40.67387969700008,-73.90919767299994,(40.67387969700008, -73.90919767299994)
KIDNAPPING & RELATED OFFENSES,40.707354054000064,-73.78913032999998,(40.707354054000064, -73.78913032999998)
KIDNAPPING & RELATED OFFENSES,40.70518457600008,-73.96652735399994,(40.70518457600008, -73.96652735399994)
KIDNAPPING & RELATED OFFENSES,40.736760557000025,-73.87766077599997,(40.736760557000025, -73.87766077599997)
KIDNAPPING & RELATED OFFENSES,40.85176820800007,-73.91136583199994,(40.85176820800007, -73.91136583199994)
KIDNAPPING & RELATED OFFENSES,40.674757125,-73.941696356,(40.674757125, -73.941696356)
KIDNAPPING & RELATED OFFENSES,40.764740013,-73.885143373,(40.764740013, -73.885143373)
KIDNAPPING & RELATED OFFENSES,40.83380991400003,-73.90828919399996,(40.83380991400003, -73.90828919399996)
KIDNAPPING & RELATED OFFENSES,40.833946525,-73.946551017,(40.833946525, -73.946551017)
KIDNAPPING & RELATED OFFENSES,40.773914744,-73.988780154,(40.773914744, -73.988780154)
KIDNAPPING & RELATED OFFENSES,40.669488093,-73.943579065,(40.669488093, -73.943579065)
KIDNAPPING & RELATED OFFENSES,40.827313476,-73.878874593,(40.827313476, -73.878874593)
KIDNAPPING & RELATED OFFENSES,40.671110834,-73.913563363,(40.671110834, -73.913563363)
KIDNAPPING & RELATED OFFENSES,40.685077133,-73.982113837,(40.685077133, -73.982113837)
KIDNAPPING & RELATED OFFENSES,40.580980568,-73.967460805,(40.580980568, -73.967460805)
KIDNAPPING & RELATED OFFENSES,40.853587401,-73.900591356,(40.853587401, -73.900591356)
KIDNAPPING & RELATED OFFENSES,40.760296789,-73.92179691,(40.760296789, -73.92179691)
KIDNAPPING & RELATED OFFENSES,40.712002153,-73.766975161,(40.712002153, -73.766975161)
KIDNAPPING & RELATED OFFENSES,40.636507513,-74.033473511,(40.636507513, -74.033473511)
KIDNAPPING & RELATED OFFENSES,40.690256543,-73.824962482,(40.690256543, -73.824962482)
KIDNAPPING & RELATED OFFENSES,40.716770346,-73.900301205,(40.716770346, -73.900301205)
KIDNAPPING & RELATED OFFENSES,40.857258275,-73.928092266,(40.857258275, -73.928092266)
KIDNAPPING & RELATED OFFENSES,40.726293088,-73.734760849,(40.726293088, -73.734760849)
KIDNAPPING & RELATED OFFENSES,40.563465419,-74.100055936,(40.563465419, -74.100055936)
KIDNAPPING & RELATED OFFENSES,40.699797262,-73.981669902,(40.699797262, -73.981669902)
KIDNAPPING & RELATED OFFENSES,40.686533663,-73.849509252,(40.686533663, -73.849509252)
KIDNAPPING & RELATED OFFENSES,40.678004191,-73.970445496,(40.678004191, -73.970445496)
KIDNAPPING & RELATED OFFENSES,40.837321839,-73.9101166,(40.837321839, -73.9101166)
KIDNAPPING & RELATED OFFENSES,40.75628147,-73.821150605,(40.75628147, -73.821150605)
KIDNAPPING & RELATED OFFENSES,40.579451766,-73.979607759,(40.579451766, -73.979607759)
KIDNAPPING & RELATED OFFENSES,40.689498668,-73.922071054,(40.689498668, -73.922071054)
KIDNAPPING & RELATED OFFENSES,40.851140221,-73.912085985,(40.851140221, -73.912085985)
KIDNAPPING & RELATED OFFENSES,40.877927083,-73.880051642,(40.877927083, -73.880051642)
KIDNAPPING & RELATED OFFENSES,40.669682084,-73.936603586,(40.669682084, -73.936603586)
KIDNAPPING & RELATED OFFENSES,40.672658718,-73.89076709,(40.672658718, -73.89076709)
KIDNAPPING & RELATED OFFENSES,40.648613664,-73.972754055,(40.648613664, -73.972754055)
KIDNAPPING & RELATED OFFENSES,40.666362952,-73.88869392,(40.666362952, -73.88869392)
KIDNAPPING & RELATED OFFENSES,40.690963815,-73.906570901,(40.690963815, -73.906570901)
KIDNAPPING & RELATED OFFENSES,40.676680341,-73.900418819,(40.676680341, -73.900418819)
KIDNAPPING & RELATED OFFENSES,40.820991172,-73.894389538,(40.820991172, -73.894389538)
KIDNAPPING & RELATED OFFENSES,40.612027186,-73.980444209,(40.612027186, -73.980444209)
KIDNAPPING & RELATED OFFENSES,40.853952777,-73.931157576,(40.853952777, -73.931157576)
KIDNAPPING & RELATED OFFENSES,40.649687373,-73.8934102,(40.649687373, -73.8934102)
KIDNAPPING & RELATED OFFENSES,40.66369904,-73.919916873,(40.66369904, -73.919916873)
KIDNAPPING & RELATED OFFENSES,40.788586771,-73.945565445,(40.788586771, -73.945565445)
KIDNAPPING & RELATED OFFENSES,40.63601915,-73.951674468,(40.63601915, -73.951674468)
KIDNAPPING & RELATED OFFENSES,40.765291116,-73.993211061,(40.765291116, -73.993211061)
KIDNAPPING & RELATED OFFENSES,40.699797262,-73.981669902,(40.699797262, -73.981669902)
KIDNAPPING & RELATED OFFENSES,40.839142413,-73.861130002,(40.839142413, -73.861130002)
KIDNAPPING & RELATED OFFENSES,40.650719098,-74.008268534,(40.650719098, -74.008268534)
KIDNAPPING & RELATED OFFENSES,40.689838716,-73.978625651,(40.689838716, -73.978625651)
KIDNAPPING & RELATED OFFENSES,40.705456577,-73.951811685,(40.705456577, -73.951811685)
KIDNAPPING & RELATED OFFENSES,40.835729491,-73.85564774,(40.835729491, -73.85564774)
KIDNAPPING & RELATED OFFENSES,40.601616971,-73.758663637,(40.601616971, -73.758663637)
KIDNAPPING & RELATED OFFENSES,40.806848639,-73.92348693,(40.806848639, -73.92348693)
KIDNAPPING & RELATED OFFENSES,40.775189647,-73.934853135,(40.775189647, -73.934853135)
KIDNAPPING & RELATED OFFENSES,40.667533427,-73.86424849,(40.667533427, -73.86424849)
KIDNAPPING & RELATED OFFENSES,40.744073914,-73.834756243,(40.744073914, -73.834756243)
KIDNAPPING & RELATED OFFENSES,40.799086317,-73.947619211,(40.799086317, -73.947619211)
KIDNAPPING & RELATED OFFENSES,40.675122298,-73.931915378,(40.675122298, -73.931915378)
KIDNAPPING & RELATED OFFENSES,40.774623062,-73.923982489,(40.774623062, -73.923982489)
KIDNAPPING & RELATED OFFENSES,40.627693936,-73.917445496,(40.627693936, -73.917445496)
KIDNAPPING & RELATED OFFENSES,40.664033205,-73.915115264,(40.664033205, -73.915115264)
KIDNAPPING & RELATED OFFENSES,40.849209713,-73.888698816,(40.849209713, -73.888698816)
KIDNAPPING & RELATED OFFENSES,40.847931977,-73.916199883,(40.847931977, -73.916199883)
KIDNAPPING & RELATED OFFENSES,40.825963371,-73.943359675,(40.825963371, -73.943359675)
KIDNAPPING & RELATED OFFENSES,40.829146324,-73.911392352,(40.829146324, -73.911392352)
KIDNAPPING & RELATED OFFENSES,40.822466113,-73.878695534,(40.822466113, -73.878695534)
KIDNAPPING & RELATED OFFENSES,40.643818287,-73.987115626,(40.643818287, -73.987115626)
KIDNAPPING & RELATED OFFENSES,40.767090027,-73.921792543,(40.767090027, -73.921792543)
KIDNAPPING & RELATED OFFENSES,40.797621444,-73.964068235,(40.797621444, -73.964068235)
KIDNAPPING & RELATED OFFENSES,40.698078486,-73.94531477,(40.698078486, -73.94531477)
KIDNAPPING & RELATED OFFENSES,40.707447364,-73.792141768,(40.707447364, -73.792141768)
KIDNAPPING & RELATED OFFENSES,40.700207616,-73.791158133,(40.700207616, -73.791158133)
KIDNAPPING & RELATED OFFENSES,40.845819914,-73.93538395,(40.845819914, -73.93538395)
KIDNAPPING & RELATED OFFENSES,40.678024794,-73.887949797,(40.678024794, -73.887949797)
KIDNAPPING & RELATED OFFENSES,40.615734543,-74.100224333,(40.615734543, -74.100224333)
KIDNAPPING & RELATED OFFENSES,40.812267657,-73.957084521,(40.812267657, -73.957084521)
KIDNAPPING & RELATED OFFENSES,40.822039935,-73.891732267,(40.822039935, -73.891732267)
KIDNAPPING & RELATED OFFENSES,40.72479103,-73.981421307,(40.72479103, -73.981421307)
KIDNAPPING & RELATED OFFENSES,40.676986849,-73.89328365,(40.676986849, -73.89328365)
KIDNAPPING & RELATED OFFENSES,40.706660933,-73.950407763,(40.706660933, -73.950407763)
KIDNAPPING & RELATED OFFENSES,40.722238293,-73.81088075,(40.722238293, -73.81088075)
KIDNAPPING & RELATED OFFENSES,40.587879866,-73.808575342,(40.587879866, -73.808575342)
KIDNAPPING & RELATED OFFENSES,40.65032831,-73.926812516,(40.65032831, -73.926812516)
KIDNAPPING & RELATED OFFENSES,40.681138544,-73.93617807,(40.681138544, -73.93617807)
KIDNAPPING & RELATED OFFENSES,40.714210526,-73.961483533,(40.714210526, -73.961483533)
KIDNAPPING & RELATED OFFENSES,40.875469077,-73.854845504,(40.875469077, -73.854845504)
KIDNAPPING & RELATED OFFENSES,40.691808491,-73.806809321,(40.691808491, -73.806809321)
KIDNAPPING & RELATED OFFENSES,40.663055675,-73.910971382,(40.663055675, -73.910971382)
KIDNAPPING & RELATED OFFENSES,40.637804468,-73.942377197,(40.637804468, -73.942377197)
KIDNAPPING & RELATED OFFENSES,40.873242693,-73.868207327,(40.873242693, -73.868207327)
KIDNAPPING & RELATED OFFENSES,40.665498262,-73.910625687,(40.665498262, -73.910625687)
KIDNAPPING & RELATED OFFENSES,40.59406298,-73.960868693,(40.59406298, -73.960868693)
KIDNAPPING & RELATED OFFENSES,40.724566432,-73.98462508,(40.724566432, -73.98462508)
KIDNAPPING & RELATED OFFENSES,40.834954553,-73.878672765,(40.834954553, -73.878672765)
KIDNAPPING & RELATED OFFENSES,40.676491736,-73.915092197,(40.676491736, -73.915092197)
KIDNAPPING & RELATED OFFENSES,40.717778796,-73.93680675,(40.717778796, -73.93680675)
KIDNAPPING & RELATED OFFENSES,40.864344667,-73.892285238,(40.864344667, -73.892285238)
KIDNAPPING & RELATED OFFENSES,40.835210342,-73.890156908,(40.835210342, -73.890156908)
KIDNAPPING & RELATED OFFENSES,40.750217152,-74.002332974,(40.750217152, -74.002332974)
KIDNAPPING & RELATED OFFENSES,40.73253359,-73.979099067,(40.73253359, -73.979099067)
KIDNAPPING & RELATED OFFENSES,40.824414916,-73.915698358,(40.824414916, -73.915698358)
KIDNAPPING & RELATED OFFENSES,40.6647029,-73.728852769,(40.6647029, -73.728852769)
KIDNAPPING & RELATED OFFENSES,40.825562694,-73.890187287,(40.825562694, -73.890187287)
KIDNAPPING & RELATED OFFENSES,40.8516639,-73.830422443,(40.8516639, -73.830422443)
KIDNAPPING & RELATED OFFENSES,40.78245186,-73.965878269,(40.78245186, -73.965878269)
KIDNAPPING & RELATED OFFENSES,40.6945423,-73.99336251,(40.6945423, -73.99336251)
KIDNAPPING & RELATED OFFENSES,40.844258872,-73.881062904,(40.844258872, -73.881062904)
KIDNAPPING & RELATED OFFENSES,40.83367692,-73.817271033,(40.83367692, -73.817271033)
KIDNAPPING & RELATED OFFENSES,40.656307659,-73.89326627,(40.656307659, -73.89326627)
KIDNAPPING & RELATED OFFENSES,40.585943345,-73.816101923,(40.585943345, -73.816101923)
KIDNAPPING & RELATED OFFENSES,40.814729212,-73.949200086,(40.814729212, -73.949200086)
KIDNAPPING & RELATED OFFENSES,40.668897201,-73.898480256,(40.668897201, -73.898480256)
KIDNAPPING & RELATED OFFENSES,40.630682159,-73.97355397,(40.630682159, -73.97355397)
KIDNAPPING & RELATED OFFENSES,40.63304566,-74.137654993,(40.63304566, -74.137654993)
KIDNAPPING & RELATED OFFENSES,40.879996299,-73.85803236,(40.879996299, -73.85803236)
KIDNAPPING & RELATED OFFENSES,40.84174248,-73.834694352,(40.84174248, -73.834694352)
KIDNAPPING & RELATED OFFENSES,40.82518926,-73.876472041,(40.82518926, -73.876472041)
KIDNAPPING & RELATED OFFENSES,40.830853543,-73.947225621,(40.830853543, -73.947225621)
KIDNAPPING & RELATED OFFENSES,40.812520134,-73.902813002,(40.812520134, -73.902813002)
KIDNAPPING & RELATED OFFENSES,40.673592816,-73.875418956,(40.673592816, -73.875418956)
KIDNAPPING & RELATED OFFENSES,40.601944313,-73.748748433,(40.601944313, -73.748748433)
KIDNAPPING & RELATED OFFENSES,40.826225799,-73.946889641,(40.826225799, -73.946889641)
KIDNAPPING & RELATED OFFENSES,40.650091704,-73.945609966,(40.650091704, -73.945609966)
KIDNAPPING & RELATED OFFENSES,40.824377486,-73.944513634,(40.824377486, -73.944513634)
KIDNAPPING & RELATED OFFENSES,40.750715554,-73.823215576,(40.750715554, -73.823215576)
KIDNAPPING & RELATED OFFENSES,40.667086919,-73.899932091,(40.667086919, -73.899932091)
KIDNAPPING & RELATED OFFENSES,40.686815165,-73.919369885,(40.686815165, -73.919369885)
KIDNAPPING & RELATED OFFENSES,40.666493826,-73.88779254,(40.666493826, -73.88779254)
KIDNAPPING & RELATED OFFENSES,40.729895901,-73.979215352,(40.729895901, -73.979215352)
KIDNAPPING & RELATED OFFENSES,40.694739252,-73.919273753,(40.694739252, -73.919273753)
KIDNAPPING & RELATED OFFENSES,40.825100443,-73.89485635,(40.825100443, -73.89485635)
KIDNAPPING & RELATED OFFENSES,40.889227073,-73.831758846,(40.889227073, -73.831758846)
KIDNAPPING & RELATED OFFENSES,40.788077027,-73.947234248,(40.788077027, -73.947234248)
KIDNAPPING & RELATED OFFENSES,40.835405549,-73.924783966,(40.835405549, -73.924783966)
